,id,owner_name,owner_is_human,owner_result,is_army,is_building,is_worker,started_at,finished_at,died_at
Scarlett178520071,178520071,Scarlett,True,Win,True,False,False,16744,16744,20154
Scarlett178782211,178782211,Scarlett,True,Win,True,False,False,17923,17923,18075
Scarlett178782212,178782212,Scarlett,True,Win,False,False,False,18101,18101,18960
Scarlett178782214,178782214,Scarlett,True,Win,True,False,False,19076,19076,NA
Scarlett179044353,179044353,Scarlett,True,Win,True,False,False,12940,12940,13513
Scarlett179044360,179044360,Scarlett,True,Win,True,False,False,13668,13668,14806
Scarlett179044361,179044361,Scarlett,True,Win,True,False,False,14808,14808,15096
Scarlett179306497,179306497,Scarlett,True,Win,True,False,False,12940,12940,13478
Scarlett179306498,179306498,Scarlett,True,Win,True,False,False,17928,17928,18194
Scarlett179568650,179568650,Scarlett,True,Win,True,False,False,18038,18038,18085
Scarlett179830785,179830785,Scarlett,True,Win,True,False,False,12946,12946,13478
Scarlett180092929,180092929,Scarlett,True,Win,True,False,False,12946,12946,13423
Scarlett180355073,180355073,Scarlett,True,Win,True,False,False,12947,12947,13091
Scarlett180355074,180355074,Scarlett,True,Win,False,False,False,13110,13110,14058
Scarlett180355075,180355075,Scarlett,True,Win,False,True,False,14063,14303,16581
Scarlett180617217,180617217,Scarlett,True,Win,True,False,False,12947,12947,13127
Scarlett180879361,180879361,Scarlett,True,Win,True,False,False,12947,12947,13423
Scarlett18087939,18087939,Scarlett,True,Win,True,False,False,16978,16978,18045
Scarlett18087940,18087940,Scarlett,True,Win,True,False,False,18049,18049,18482
Scarlett181141505,181141505,Scarlett,True,Win,True,False,False,12947,12947,14718
Scarlett18874384,18874384,Scarlett,True,Win,True,False,False,17404,17404,18037
Scarlett18874385,18874385,Scarlett,True,Win,True,False,False,18043,18043,18321
Scarlett20447234,20447234,Scarlett,True,Win,False,True,False,12677,12952,NA
Scarlett22020098,22020098,Scarlett,True,Win,True,False,False,12755,12755,15143
Scarlett22020104,22020104,Scarlett,True,Win,False,False,False,15197,15197,15872
Scarlett22020105,22020105,Scarlett,True,Win,False,False,False,15878,15878,NA
Scarlett2359305,2359305,Scarlett,True,Win,True,False,False,16744,16744,18038
Scarlett2359306,2359306,Scarlett,True,Win,True,False,False,18043,18043,18114
Scarlett26476553,26476553,Scarlett,True,Win,True,False,False,15744,15744,18046
Scarlett26476554,26476554,Scarlett,True,Win,True,False,False,18049,18049,18355
Scarlett30146562,30146562,Scarlett,True,Win,False,False,False,17688,17688,19082
Scarlett35127301,35127301,Scarlett,True,Win,False,False,False,13725,13725,14205
Scarlett35127304,35127304,Scarlett,True,Win,False,False,False,14244,14244,14870
Scarlett37486594,37486594,Scarlett,True,Win,False,False,False,13414,13414,14248
Scarlett37486596,37486596,Scarlett,True,Win,True,False,False,14268,14268,14850
Scarlett37486598,37486598,Scarlett,True,Win,False,False,False,16170,16170,16734
Scarlett37486599,37486599,Scarlett,True,Win,True,False,False,16740,16740,17979
Scarlett37748738,37748738,Scarlett,True,Win,False,False,False,10914,10914,11496
Scarlett37748739,37748739,Scarlett,True,Win,True,False,False,11502,11502,13424
Scarlett37748740,37748740,Scarlett,True,Win,True,False,False,17922,17922,18439
Scarlett39321601,39321601,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett39583745,39583745,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett39845889,39845889,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett40108033,40108033,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett40370177,40370177,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett40632321,40632321,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett40894465,40894465,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett41156609,41156609,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett41418753,41418753,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett41680897,41680897,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett41943041,41943041,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett42205185,42205185,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett42467329,42467329,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett42729473,42729473,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett42991617,42991617,Scarlett,True,Win,False,False,False,0,0,NA
Scarlett47185921,47185921,Scarlett,True,Win,False,True,False,0,0,NA
Scarlett47448065,47448065,Scarlett,True,Win,False,False,False,0,0,289
Scarlett47710209,47710209,Scarlett,True,Win,False,False,False,0,0,685
Scarlett47710210,47710210,Scarlett,True,Win,False,False,False,765,765,1499
Scarlett47710211,47710211,Scarlett,True,Win,False,False,True,1597,1597,2152
Scarlett47710212,47710212,Scarlett,True,Win,False,False,True,2163,2163,5300
Scarlett47710213,47710213,Scarlett,True,Win,False,False,True,5308,5308,NA
Scarlett47972353,47972353,Scarlett,True,Win,False,False,False,0,0,654
Scarlett47972354,47972354,Scarlett,True,Win,True,False,False,685,685,NA
Scarlett48234497,48234497,Scarlett,True,Win,False,False,True,0,0,NA
Scarlett48496641,48496641,Scarlett,True,Win,False,False,True,0,0,NA
Scarlett48758785,48758785,Scarlett,True,Win,False,False,True,0,0,2733
Scarlett48758786,48758786,Scarlett,True,Win,True,False,False,2851,2851,NA
Scarlett49020929,49020929,Scarlett,True,Win,False,False,True,0,0,14437
Scarlett49020930,49020930,Scarlett,True,Win,True,False,False,14456,14456,14804
Scarlett49283073,49283073,Scarlett,True,Win,False,False,True,0,0,NA
Scarlett49545217,49545217,Scarlett,True,Win,False,False,True,0,0,11340
Scarlett49545219,49545219,Scarlett,True,Win,True,False,False,11597,11597,12409
Scarlett49545221,49545221,Scarlett,True,Win,True,False,False,12427,12427,13516
Scarlett49545223,49545223,Scarlett,True,Win,False,False,False,14004,14004,14456
Scarlett49545224,49545224,Scarlett,True,Win,True,False,False,14461,14461,14812
Scarlett49545230,49545230,Scarlett,True,Win,False,False,False,16009,16009,16464
Scarlett49545233,49545233,Scarlett,True,Win,False,False,False,16662,16662,17536
Scarlett49545234,49545234,Scarlett,True,Win,True,False,False,17539,17539,19944
Scarlett49807361,49807361,Scarlett,True,Win,False,False,True,0,0,NA
Scarlett4980738,4980738,Scarlett,True,Win,False,True,False,11174,11443,12108
Scarlett50069505,50069505,Scarlett,True,Win,False,False,True,0,0,NA
Scarlett50331649,50331649,Scarlett,True,Win,False,False,True,0,0,NA
Scarlett50593793,50593793,Scarlett,True,Win,False,False,True,0,0,14382
Scarlett50593796,50593796,Scarlett,True,Win,False,False,False,14416,14416,14808
Scarlett50593802,50593802,Scarlett,True,Win,False,False,False,16174,16174,16740
Scarlett50593803,50593803,Scarlett,True,Win,True,False,False,16743,16743,16783
Scarlett50855937,50855937,Scarlett,True,Win,False,False,True,0,0,NA
Scarlett51118081,51118081,Scarlett,True,Win,False,False,True,0,0,8087
Scarlett51118082,51118082,Scarlett,True,Win,False,True,False,8094,8334,NA
Scarlett51380225,51380225,Scarlett,True,Win,True,False,False,0,0,6255
Scarlett53477379,53477379,Scarlett,True,Win,False,False,False,18810,18810,18996
Scarlett55050241,55050241,Scarlett,True,Win,False,False,False,257,257,960
Scarlett55050242,55050242,Scarlett,True,Win,False,False,True,962,962,7375
Scarlett55574529,55574529,Scarlett,True,Win,False,False,True,289,289,NA
Scarlett55836673,55836673,Scarlett,True,Win,False,False,False,525,525,962
Scarlett56360961,56360961,Scarlett,True,Win,False,False,True,654,654,NA
Scarlett57147395,57147395,Scarlett,True,Win,False,False,True,960,960,NA
Scarlett57409538,57409538,Scarlett,True,Win,False,False,False,1005,1005,1597
Scarlett57409539,57409539,Scarlett,True,Win,False,False,True,1668,1668,2764
Scarlett57671682,57671682,Scarlett,True,Win,False,True,False,1132,2732,NA
Scarlett58195969,58195969,Scarlett,True,Win,False,False,False,1245,1245,1668
Scarlett58195970,58195970,Scarlett,True,Win,False,True,False,1672,2152,NA
Scarlett58720257,58720257,Scarlett,True,Win,False,False,False,1485,1485,2078
Scarlett58982401,58982401,Scarlett,True,Win,False,False,True,1499,1499,NA
Scarlett59506689,59506689,Scarlett,True,Win,False,True,False,1723,2763,NA
Scarlett59768833,59768833,Scarlett,True,Win,False,False,False,1725,1725,2163
Scarlett59768834,59768834,Scarlett,True,Win,False,False,False,2205,2205,2484
Scarlett60293121,60293121,Scarlett,True,Win,False,False,False,1965,1965,2259
Scarlett60293123,60293123,Scarlett,True,Win,False,False,False,2445,2445,2851
Scarlett60293125,60293125,Scarlett,True,Win,False,False,False,19176,19176,19948
Scarlett60293130,60293130,Scarlett,True,Win,False,False,False,20000,20000,NA
Scarlett60555265,60555265,Scarlett,True,Win,False,False,True,2078,2078,NA
Scarlett60817410,60817410,Scarlett,True,Win,False,False,True,2259,2259,6529
Scarlett61079554,61079554,Scarlett,True,Win,False,False,True,2484,2484,9305
Scarlett61865985,61865985,Scarlett,True,Win,False,False,False,2685,2685,3175
Scarlett61865986,61865986,Scarlett,True,Win,False,False,False,3212,3212,3519
Scarlett62128129,62128129,Scarlett,True,Win,False,False,False,2732,2732,3249
Scarlett62128130,62128130,Scarlett,True,Win,False,False,True,3291,3291,NA
Scarlett62390293,62390293,Scarlett,True,Win,False,False,False,17133,17133,17525
Scarlett62390294,62390294,Scarlett,True,Win,True,False,False,17530,17530,19049
Scarlett62652418,62652418,Scarlett,True,Win,False,False,False,2972,2972,3291
Scarlett62652424,62652424,Scarlett,True,Win,False,False,False,18808,18808,19492
Scarlett62652425,62652425,Scarlett,True,Win,True,False,False,19499,19499,NA
Scarlett62914561,62914561,Scarlett,True,Win,False,False,False,2925,2925,3222
Scarlett62914562,62914562,Scarlett,True,Win,True,False,False,3249,3249,9829
Scarlett6291460,6291460,Scarlett,True,Win,True,False,False,12417,12417,13466
Scarlett6291461,6291461,Scarlett,True,Win,True,False,False,17916,17916,18231
Scarlett63438849,63438849,Scarlett,True,Win,False,False,False,3165,3165,3447
Scarlett63438850,63438850,Scarlett,True,Win,False,False,False,3452,3452,3836
Scarlett63438851,63438851,Scarlett,True,Win,False,False,True,3838,3838,16222
Scarlett63438852,63438852,Scarlett,True,Win,True,False,False,16241,16241,NA
Scarlett63700993,63700993,Scarlett,True,Win,True,False,False,3175,3175,9789
Scarlett63700994,63700994,Scarlett,True,Win,False,False,False,9798,9798,10260
Scarlett63700995,63700995,Scarlett,True,Win,True,False,False,10267,10267,14262
Scarlett63700997,63700997,Scarlett,True,Win,True,False,False,14274,14274,14537
Scarlett63701006,63701006,Scarlett,True,Win,False,False,False,14656,14656,15427
Scarlett63701007,63701007,Scarlett,True,Win,False,False,False,15433,15433,18739
Scarlett63701011,63701011,Scarlett,True,Win,True,False,False,18892,18892,18921
Scarlett63701015,63701015,Scarlett,True,Win,True,False,False,18954,18954,18962
Scarlett63963137,63963137,Scarlett,True,Win,True,False,False,3175,3175,14999
Scarlett63963138,63963138,Scarlett,True,Win,False,True,False,15720,15993,NA
Scarlett64487425,64487425,Scarlett,True,Win,False,False,True,3222,3222,NA
Scarlett64749569,64749569,Scarlett,True,Win,True,False,False,3249,3249,10880
Scarlett64749570,64749570,Scarlett,True,Win,False,True,False,10905,12825,NA
Scarlett65011713,65011713,Scarlett,True,Win,False,False,False,3405,3405,3838
Scarlett65011719,65011719,Scarlett,True,Win,False,False,False,4125,4125,4482
Scarlett65011720,65011720,Scarlett,True,Win,False,False,True,4493,4493,7346
Scarlett65011721,65011721,Scarlett,True,Win,False,True,False,7359,7631,14130
Scarlett65011727,65011727,Scarlett,True,Win,False,False,False,17844,17844,19083
Scarlett65273857,65273857,Scarlett,True,Win,False,False,True,3447,3447,NA
Scarlett65536002,65536002,Scarlett,True,Win,False,True,False,3518,NA,3598
Scarlett6553605,6553605,Scarlett,True,Win,False,False,False,14349,14349,14947
Scarlett6553608,6553608,Scarlett,True,Win,False,False,False,14964,14964,15557
Scarlett6553613,6553613,Scarlett,True,Win,True,False,False,19230,19230,20342
Scarlett65798147,65798147,Scarlett,True,Win,False,False,True,3519,3519,NA
Scarlett66060291,66060291,Scarlett,True,Win,True,False,False,3576,3576,9007
Scarlett66060292,66060292,Scarlett,True,Win,True,False,False,9099,9099,15054
Scarlett66060294,66060294,Scarlett,True,Win,False,False,False,15073,15073,NA
Scarlett66322434,66322434,Scarlett,True,Win,True,False,False,3579,3579,9040
Scarlett66322436,66322436,Scarlett,True,Win,False,False,False,13005,13005,13572
Scarlett66322444,66322444,Scarlett,True,Win,True,False,False,16192,16192,18049
Scarlett66584578,66584578,Scarlett,True,Win,False,False,False,3645,3645,4200
Scarlett66584579,66584579,Scarlett,True,Win,False,False,True,4237,4237,NA
Scarlett66846722,66846722,Scarlett,True,Win,False,False,False,3692,3692,4237
Scarlett66846723,66846723,Scarlett,True,Win,False,False,True,4242,4242,6729
Scarlett66846727,66846727,Scarlett,True,Win,False,False,False,18800,18800,19499
Scarlett66846728,66846728,Scarlett,True,Win,True,False,False,19501,19501,20327
Scarlett67108865,67108865,Scarlett,True,Win,False,True,False,3700,5300,NA
Scarlett67371009,67371009,Scarlett,True,Win,False,True,False,3712,3952,NA
Scarlett67633154,67633154,Scarlett,True,Win,False,False,True,3836,3836,9305
Scarlett67895299,67895299,Scarlett,True,Win,False,False,False,3885,3885,4242
Scarlett67895300,67895300,Scarlett,True,Win,False,False,False,4270,4270,4571
Scarlett67895301,67895301,Scarlett,True,Win,False,False,True,4588,4588,NA
Scarlett68419586,68419586,Scarlett,True,Win,False,False,False,3932,3932,4283
Scarlett68943873,68943873,Scarlett,True,Win,False,False,False,4172,4172,4493
Scarlett68943874,68943874,Scarlett,True,Win,False,False,True,4571,4571,NA
Scarlett69206018,69206018,Scarlett,True,Win,False,True,False,5731,5971,NA
Scarlett69468161,69468161,Scarlett,True,Win,True,False,False,4200,4200,NA
Scarlett69730306,69730306,Scarlett,True,Win,False,False,False,4412,4412,4842
Scarlett69730307,69730307,Scarlett,True,Win,False,False,False,4866,4866,5170
Scarlett69730308,69730308,Scarlett,True,Win,False,False,True,5177,5177,NA
Scarlett69992449,69992449,Scarlett,True,Win,False,False,False,4274,4274,4588
Scarlett69992450,69992450,Scarlett,True,Win,False,False,False,4626,4626,5033
Scarlett70254595,70254595,Scarlett,True,Win,False,False,False,4386,4386,4786
Scarlett70254605,70254605,Scarlett,True,Win,True,False,False,18955,18955,19889
Scarlett70254611,70254611,Scarlett,True,Win,True,False,False,19941,19941,NA
Scarlett70516737,70516737,Scarlett,True,Win,False,False,False,4278,4278,4636
Scarlett70516738,70516738,Scarlett,True,Win,False,False,False,4652,4652,5177
Scarlett70516739,70516739,Scarlett,True,Win,False,False,False,5193,5193,5654
Scarlett70516740,70516740,Scarlett,True,Win,True,False,False,5741,5741,9853
Scarlett70516741,70516741,Scarlett,True,Win,True,False,False,10035,10035,11455
Scarlett70516744,70516744,Scarlett,True,Win,True,False,False,11503,11503,12417
Scarlett70516747,70516747,Scarlett,True,Win,False,False,False,14890,14890,15423
Scarlett70516748,70516748,Scarlett,True,Win,True,False,False,15427,15427,18324
Scarlett70778882,70778882,Scarlett,True,Win,False,True,False,4341,4616,NA
Scarlett71041025,71041025,Scarlett,True,Win,False,False,True,4283,4283,NA
Scarlett71303173,71303173,Scarlett,True,Win,False,False,False,18795,18795,19499
Scarlett71303174,71303174,Scarlett,True,Win,True,False,False,19501,19501,NA
Scarlett71827457,71827457,Scarlett,True,Win,False,False,True,4482,4482,NA
Scarlett72089601,72089601,Scarlett,True,Win,False,False,True,4636,4636,NA
Scarlett72351747,72351747,Scarlett,True,Win,False,False,False,9484,9484,10163
Scarlett72876033,72876033,Scarlett,True,Win,False,False,True,4786,4786,NA
Scarlett73138177,73138177,Scarlett,True,Win,True,False,False,4842,4842,NA
Scarlett73400321,73400321,Scarlett,True,Win,False,True,False,4868,5146,NA
Scarlett73662466,73662466,Scarlett,True,Win,True,False,False,4961,4961,8972
Scarlett73662467,73662467,Scarlett,True,Win,False,True,False,9542,10022,NA
Scarlett73924610,73924610,Scarlett,True,Win,False,False,False,9505,9505,10028
Scarlett73924611,73924611,Scarlett,True,Win,True,False,False,10034,10034,13816
Scarlett74186753,74186753,Scarlett,True,Win,False,False,False,4892,4892,5177
Scarlett74186754,74186754,Scarlett,True,Win,False,False,False,5190,5190,5741
Scarlett74186755,74186755,Scarlett,True,Win,True,False,False,5744,5744,9867
